corruption_rate,adversary_type,aggregator,mean_utility,trimmed_mean_utility,ci_low_utility,ci_high_utility,mean_fairness,trimmed_mean_fairness,ci_low_fairness,ci_high_fairness,mean_worst_group,mean_regret,ci_alpha
0.25,deceptive,ema_trust,0.44696370630916393,0.4463362789166842,0.4364015039320257,0.4560002822524409,0.929599517371532,0.9332526124279719,0.9278848810331716,0.9386731245629337,0.30029213949142625,0.018994027383269697,0.1
0.25,deceptive,majority_vote,0.4457768908854923,0.4451111932375805,0.4353420407909314,0.45486737015605755,0.9301443342905436,0.9338391180597163,0.9283272648267263,0.9391006749675638,0.30063522013643124,0.020180842806941202,0.1
0.25,deceptive,multiplicative_weights,0.4467913540125047,0.4463621306841408,0.43653585461730127,0.45574469571179,0.9295755285497665,0.9334278848765003,0.9279340908595264,0.9389110038235777,0.30033376812249224,0.019166379679928833,0.1
0.25,deceptive,oracle,0.4659577336924336,0.46703285565924624,0.457393263168393,0.4759138175305999,0.9144816384277544,0.9173233233158982,0.91109684305445,0.9234225864538613,0.2896231172978808,0.0,0.1
0.25,deceptive,oracle_upper_bound,0.4467115297755921,0.44602105824971955,0.4360657154853515,0.4557271732848163,0.9301023731176125,0.9337866665935521,0.9283045764782806,0.9390543319351078,0.3008555290434097,0.020180842806941202,0.1
0.25,deceptive,random_dictator,0.44229094489373966,0.4417614601265541,0.4316211635530916,0.45154576129560337,0.926554384060407,0.9302780329062704,0.9245846531892782,0.9358186201352103,0.29316695266349657,0.023666788798693945,0.1
0.25,deceptive,self_consistency,0.4453717423176134,0.4446899400764951,0.43467638421887345,0.45439350266398565,0.9297953190551874,0.9333919903507407,0.9280171792818382,0.9387451642211107,0.29954205331532163,0.020585991374820072,0.1
0.25,deceptive,supervisor_rerank,0.446868874274914,0.44605391237228204,0.43597204332981654,0.4551959130870061,0.9282536313222,0.9318531863874598,0.9263562923794489,0.9374639796472617,0.2986862484781713,0.01908885941751951,0.1
0.25,deceptive,trimmed_vote,0.4471221081601973,0.4467755733687566,0.4368798617804222,0.4560682899768187,0.9295716999479946,0.9334230991242854,0.9279338515719155,0.9389064573589736,0.30056524863825906,0.018835625532236232,0.1
0.25,scheduled,confidence_weighted,0.4537874860420569,0.4542216242549274,0.44312247327186893,0.466200037330618,0.9314663859851288,0.9347628666849044,0.9287677504061299,0.9406365396328449,0.3140245678252406,0.01663054360657185,0.1
0.25,scheduled,ema_trust,0.4539981580269032,0.45448496423598533,0.44328024384298564,0.4664421837342299,0.9317403220353009,0.9350594659793874,0.9293307230964677,0.9410308063563366,0.3145163576302512,0.016419871621725545,0.1
0.25,scheduled,majority_vote,0.45396624169264305,0.45444506881816016,0.44339376414839904,0.46652512000958823,0.9312444942038085,0.9344855019582541,0.9286059728819999,0.9403798217469075,0.3138606547612415,0.01645178795598567,0.1
0.25,scheduled,multiplicative_weights,0.45392853437907965,0.4542216242549274,0.44312247327186893,0.466200037330618,0.9313797400192015,0.9346545592274955,0.9286682848637298,0.9406069839226344,0.31374969843256223,0.016489495269549032,0.1
0.25,scheduled,oracle,0.47041802964862867,0.4721072015191691,0.46131845474441546,0.48317361263542624,0.9143321119130442,0.9172540161730035,0.910228636475176,0.9239497954822217,0.2979626752247605,0.0,0.1
0.25,scheduled,oracle_upper_bound,0.45497905324535226,0.4554004990265845,0.4442408160359179,0.4671902874450133,0.9310398334015616,0.9342675009750572,0.9283654143130081,0.9402391745651439,0.31388426999257013,0.01645178795598567,0.1
0.25,scheduled,random_dictator,0.4527020912526889,0.4525309127087995,0.44203370668218894,0.4636022043360457,0.9313359466946316,0.934388761795196,0.9284579658931054,0.9402940420661765,0.31217012942599504,0.017715938395939778,0.1
0.25,scheduled,self_consistency,0.4527927283385088,0.4533362412458433,0.4422726384397825,0.4651719123411103,0.9313268202752804,0.9346146159186066,0.9287528772602085,0.9405572799535543,0.31329349292443565,0.017625301310119808,0.1
0.25,scheduled,supervisor_rerank,0.4517865990588549,0.4521321505641708,0.4409643707138404,0.4636199842032479,0.9298230351272491,0.932708768146675,0.9269184913844803,0.9386797453085564,0.30963029646459156,0.01863143058977378,0.1
0.25,scheduled,trimmed_vote,0.45358866612532966,0.4537266904537721,0.44238907967195135,0.4655283188425456,0.9312446690824507,0.9342812545417299,0.9284848387683082,0.9400229021599609,0.31344264006441647,0.01682936352329906,0.1
0.25,selfish,confidence_weighted,0.4422082322029485,0.44297566834438884,0.4326512819664044,0.45251324143140387,0.9285801266094801,0.9315869777140253,0.9258224712193419,0.9371386253783496,0.2993987395427304,0.012938225788810098,0.1
0.25,selfish,ema_trust,0.44244416498685063,0.4430448295542286,0.4326549419334819,0.45253573543295067,0.9282260926297997,0.9313970406491034,0.9257016547776497,0.9370122854300875,0.29911102144570867,0.012702293004908018,0.1
0.25,selfish,majority_vote,0.44225027762562535,0.4428024703526969,0.432444464926839,0.4524050925282168,0.9285648924884725,0.9315715135991922,0.925820151602117,0.9371370789668663,0.29926693011968836,0.012896180366133348,0.1
0.25,selfish,multiplicative_weights,0.4422082322029485,0.44297566834438884,0.4326512819664044,0.45251324143140387,0.9285801266094801,0.9315869777140253,0.9258224712193419,0.9371386253783496,0.2993987395427304,0.012938225788810098,0.1
0.25,selfish,oracle,0.4551464579917587,0.4554983930748383,0.44610312043381384,0.46433836005607204,0.9155008144374367,0.9188992180801613,0.9126537974786066,0.9250946523425702,0.28902089620545435,0.0,0.1
0.25,selfish,oracle_upper_bound,0.44284007641393586,0.44340956736900117,0.4332076351859194,0.45289208114684326,0.9279998210159244,0.930986393538672,0.925252887997149,0.9366728477135721,0.29899674876084387,0.012896180366133348,0.1
0.25,selfish,random_dictator,0.4401186391154887,0.4407233085387373,0.4305586163953837,0.45071694747812,0.9272221496915679,0.930444642267673,0.9247884015307365,0.9361809872918951,0.2959877854400922,0.015027818876269878,0.1
0.25,selfish,self_consistency,0.4415483246326744,0.44210279000804853,0.43198708299537036,0.4518411959621858,0.9283307496291445,0.9316064739899048,0.9257838447947209,0.9369801080339587,0.2984508650378157,0.013598133359084193,0.1
0.25,selfish,supervisor_rerank,0.4406538748233865,0.4412009082620876,0.43082442889556394,0.45117009800785335,0.9275791589570683,0.9310046599433301,0.9252910726559498,0.9367228713189507,0.2963713415547345,0.014492583168372137,0.1
