members_per_class,run,aggregator,mean_utility,mean_fairness,mean_worst_group,mean_regret
3,0,majority_vote,0.45367238322445186,0.9254982780712685,0.29774843784751526,0.01792674676195556
3,0,oracle_upper_bound,0.457135733829821,0.9261397548072334,0.3012936566326311,0.01446339615658646
3,0,self_consistency,0.45367238322445186,0.9254982780712685,0.29774843784751526,0.01792674676195556
3,0,ema_trust,0.45367238322445186,0.9254982780712685,0.29774843784751526,0.01792674676195556
3,0,trimmed_vote,0.45367238322445186,0.9254982780712685,0.29774843784751526,0.01792674676195556
3,0,multiplicative_weights,0.4521955287029188,0.9274580055929892,0.30007903719975565,0.019403601283488604
3,0,confidence_weighted,0.4521955287029188,0.9274580055929892,0.30007903719975565,0.019403601283488604
3,0,random_dictator,0.45875336611474055,0.9236791321856723,0.298456836035216,0.012845763871666952
3,0,supervisor_rerank,0.45436552873091135,0.9257622957303163,0.2981972965116759,0.017233601255496122
3,0,oracle,0.47159912998640746,0.9097486202477938,0.2847797906442213,0.0
3,1,majority_vote,0.4336958436467373,0.9212079329827813,0.2801874512116698,0.016350366790999066
3,1,oracle_upper_bound,0.4336958436467373,0.9212079329827813,0.2801874512116698,0.016350366790999066
3,1,self_consistency,0.4336958436467373,0.9212079329827813,0.2801874512116698,0.016350366790999066
3,1,ema_trust,0.4328148950109229,0.917993035410326,0.2763731813020022,0.017231315426813464
3,1,trimmed_vote,0.4336958436467373,0.9212079329827813,0.2801874512116698,0.016350366790999066
3,1,multiplicative_weights,0.4328148950109229,0.917993035410326,0.2763731813020022,0.017231315426813464
3,1,confidence_weighted,0.4328148950109229,0.917993035410326,0.2763731813020022,0.017231315426813464
3,1,random_dictator,0.4327081920122738,0.9190199677937388,0.27354356034603045,0.01733801842546258
3,1,supervisor_rerank,0.43182928598474996,0.9112923057744257,0.26543547876496476,0.018216924452986387
3,1,oracle,0.45004621043773635,0.8927535801058271,0.25214898179332773,0.0
3,2,majority_vote,0.45465549156344254,0.9354808804176826,0.31684965094100015,0.011429502337928886
3,2,oracle_upper_bound,0.45465549156344254,0.9354808804176826,0.31684965094100015,0.011429502337928886
3,2,self_consistency,0.45465549156344254,0.9354808804176826,0.31684965094100015,0.011429502337928886
3,2,ema_trust,0.4532056911355935,0.9360520769013672,0.3155149573210074,0.012879302765777947
3,2,trimmed_vote,0.45465549156344254,0.9354808804176826,0.31684965094100015,0.011429502337928886
3,2,multiplicative_weights,0.4532056911355935,0.9360520769013672,0.3155149573210074,0.012879302765777947
3,2,confidence_weighted,0.4532056911355935,0.9360520769013672,0.3155149573210074,0.012879302765777947
3,2,random_dictator,0.45017321033124086,0.9336596147808003,0.31069797667975274,0.015911783570130584
3,2,supervisor_rerank,0.4534639868474031,0.9351165999652331,0.3157023032171274,0.012621007053968307
3,2,oracle,0.4660849939013714,0.9288011492922049,0.3141591586588965,0.0
5,0,majority_vote,0.45554237954698623,0.924239218997399,0.3097623143606597,0.00710789711175371
5,0,oracle_upper_bound,0.4566233833758267,0.9227057675316639,0.3094254202596828,0.0060268932829132225
5,0,self_consistency,0.45554237954698623,0.924239218997399,0.3097623143606597,0.00710789711175371
5,0,ema_trust,0.45643297136705824,0.9236593107809621,0.3095634785724501,0.00621730529168167
5,0,trimmed_vote,0.4501068432590452,0.928920092969198,0.31193723689557096,0.012543433399694718
5,0,multiplicative_weights,0.45643297136705824,0.9236593107809621,0.3095634785724501,0.00621730529168167
5,0,confidence_weighted,0.45643297136705824,0.9236593107809621,0.3095634785724501,0.00621730529168167
5,0,random_dictator,0.44896490488424146,0.9270627519030321,0.30754951183967505,0.013685371774498415
5,0,supervisor_rerank,0.45028734526110414,0.9300322019895901,0.31132379892684,0.012362931397635807
5,0,oracle,0.4626502766587398,0.9144659814374188,0.29822713194362205,0.0
5,1,majority_vote,0.4792412268864126,0.9378940258443319,0.3342872602661683,0.017117260923807675
5,1,oracle_upper_bound,0.48093332085512747,0.9366580982540564,0.3332399621150176,0.015425166955092733
5,1,self_consistency,0.4792412268864126,0.9378940258443319,0.3342872602661683,0.017117260923807675
5,1,ema_trust,0.4791978781730571,0.9351272595413339,0.33047947521883597,0.01716060963716316
5,1,trimmed_vote,0.48169121463791625,0.9368810228940198,0.334456132384808,0.014667273172303963
5,1,multiplicative_weights,0.480889972141772,0.9338913319510584,0.3294321770676853,0.015468515668448214
5,1,confidence_weighted,0.480889972141772,0.9338913319510584,0.3294321770676853,0.015468515668448214
5,1,random_dictator,0.4727999848267992,0.933914577362115,0.3255582457557954,0.023558502983421065
5,1,supervisor_rerank,0.4726276749326217,0.934897934290014,0.325378925607326,0.02373081287759853
5,1,oracle,0.4963584878102202,0.9195726806124639,0.3163892740606654,0.0
5,2,majority_vote,0.45363299937779983,0.9299967955527202,0.3050983417144425,0.015773041416418616
5,2,oracle_upper_bound,0.45363299937779983,0.9299967955527202,0.3050983417144425,0.015773041416418616
5,2,self_consistency,0.45363299937779983,0.9299967955527202,0.3050983417144425,0.015773041416418616
5,2,ema_trust,0.45363299937779983,0.9299967955527202,0.3050983417144425,0.015773041416418616
5,2,trimmed_vote,0.45431863178314463,0.9298988557533127,0.30392389995957303,0.015087409011073728
5,2,multiplicative_weights,0.45363299937779983,0.9299967955527202,0.3050983417144425,0.015773041416418616
5,2,confidence_weighted,0.45363299937779983,0.9299967955527202,0.3050983417144425,0.015773041416418616
5,2,random_dictator,0.4575973198189903,0.9280629822536921,0.30199900154577786,0.011808720975228027
5,2,supervisor_rerank,0.45493726181861377,0.9247385643620674,0.29706243968826873,0.014468778975604665
