corruption_rate,run,architecture,aggregator,mean_utility,mean_fairness,mean_worst_group
0.0,2,flat,oracle,0.49131243620008663,0.9230713685908088,0.325396602922629
0.25,0,fh_hierarchical,majority_vote,0.48498345439053897,0.9460410628489261,0.3490016293441311
0.25,0,fh_hierarchical,oracle_upper_bound,0.4923483412501889,0.9327779649609341,0.3344552591209898
0.25,0,fh_hierarchical,self_consistency,0.48498345439053897,0.9460410628489261,0.3490016293441311
0.25,0,fh_hierarchical,ema_trust,0.4778399891086366,0.9462508043838017,0.34345673047125963
0.25,0,fh_hierarchical,trimmed_vote,0.4834823897235039,0.9454360026339206,0.34930951391446746
0.25,0,fh_hierarchical,multiplicative_weights,0.4778399891086366,0.9462508043838017,0.34345673047125963
0.25,0,fh_hierarchical,confidence_weighted,0.4778399891086366,0.9462508043838017,0.34345673047125963
0.25,0,fh_hierarchical,random_dictator,0.48444286110941487,0.9392686368498576,0.33516688360908853
0.25,0,fh_hierarchical,supervisor_rerank,0.490214222900604,0.9321905760636405,0.33267976222949325
0.25,0,fh_hierarchical,oracle,0.49588599553268353,0.93080393730955,0.33245137083663295
0.25,0,flat,majority_vote,0.4852888944774076,0.9461462417432104,0.34920594126275284
0.25,0,flat,oracle_upper_bound,0.4876273201622846,0.9463792582807485,0.35226498370274373
0.25,0,flat,self_consistency,0.4835028534980946,0.9462811820364742,0.3507419892761464
0.25,0,flat,ema_trust,0.4852888944774076,0.9461462417432104,0.34920594126275284
0.25,0,flat,trimmed_vote,0.4852888944774076,0.9461462417432104,0.34920594126275284
0.25,0,flat,multiplicative_weights,0.4852888944774076,0.9461462417432104,0.34920594126275284
0.25,0,flat,confidence_weighted,0.4852888944774076,0.9461462417432104,0.34920594126275284
0.25,0,flat,random_dictator,0.4859944076065045,0.9387354651705616,0.34187959702685067
0.25,0,flat,supervisor_rerank,0.4904136450986599,0.9365300275335694,0.33942176031505406
0.25,0,flat,oracle,0.49588599553268353,0.93080393730955,0.33245137083663295
0.25,1,fh_hierarchical,majority_vote,0.4322498632825696,0.9356327331985062,0.3092826264940155
0.25,1,fh_hierarchical,oracle_upper_bound,0.4478358091997927,0.9163976113866966,0.29000161266033275
0.25,1,fh_hierarchical,self_consistency,0.43173789973403076,0.9354755052592056,0.30943905615042755
0.25,1,fh_hierarchical,ema_trust,0.4322498632825696,0.9356327331985062,0.3092826264940155
0.25,1,fh_hierarchical,trimmed_vote,0.43173789973403076,0.9354755052592056,0.30943905615042755
0.25,1,fh_hierarchical,multiplicative_weights,0.43423943460048936,0.934972126965964,0.3092746516625312
0.25,1,fh_hierarchical,confidence_weighted,0.43423943460048936,0.934972126965964,0.3092746516625312
0.25,1,fh_hierarchical,random_dictator,0.4298739900850929,0.9323593763508529,0.3024361980313896
0.25,1,fh_hierarchical,supervisor_rerank,0.4478358091997927,0.9163976113866966,0.29000161266033275
0.25,1,fh_hierarchical,oracle,0.45169853873361215,0.9227921673545485,0.29675787205356374
0.25,1,flat,majority_vote,0.4337673920572564,0.9358072217260962,0.3107943949077371
0.25,1,flat,oracle_upper_bound,0.4478358091997927,0.9163976113866966,0.29000161266033275
0.25,1,flat,self_consistency,0.43492849382676557,0.9351315260880086,0.31034349630684926
0.25,1,flat,ema_trust,0.4337673920572564,0.9358072217260962,0.3107943949077371
0.25,1,flat,trimmed_vote,0.4337673920572564,0.9358072217260962,0.3107943949077371
0.25,1,flat,multiplicative_weights,0.4337673920572564,0.9358072217260962,0.3107943949077371
0.25,1,flat,confidence_weighted,0.4337673920572564,0.9358072217260962,0.3107943949077371
0.25,1,flat,random_dictator,0.4313789950094977,0.9315120724631755,0.30191921450457
0.25,1,flat,supervisor_rerank,0.4457067786081153,0.9173904941547337,0.2915929126647112
0.25,1,flat,oracle,0.45169853873361215,0.9227921673545485,0.29675787205356374
0.25,2,fh_hierarchical,majority_vote,0.45484021912376316,0.9279372718652925,0.30619808843815577
0.25,2,fh_hierarchical,oracle_upper_bound,0.4613311597095541,0.9163954184976277,0.2929854087934539
0.25,2,fh_hierarchical,self_consistency,0.45484021912376316,0.9279372718652925,0.30619808843815577
0.25,2,fh_hierarchical,ema_trust,0.45484021912376316,0.9279372718652925,0.30619808843815577
0.25,2,fh_hierarchical,trimmed_vote,0.451970848710433,0.9288661876724612,0.30628086276908617
0.25,2,fh_hierarchical,multiplicative_weights,0.45484021912376316,0.9279372718652925,0.30619808843815577
0.25,2,fh_hierarchical,confidence_weighted,0.45484021912376316,0.9279372718652925,0.30619808843815577
0.25,2,fh_hierarchical,random_dictator,0.44626608274746277,0.9294719547817368,0.30287704181461794
0.25,2,fh_hierarchical,supervisor_rerank,0.4604208278354367,0.9157796035315993,0.2894279287627986
0.25,2,fh_hierarchical,oracle,0.46399540882731255,0.9206080904869435,0.29924907341030876
0.25,2,flat,majority_vote,0.45317202634523956,0.9283916179154977,0.3055321160103005
0.25,2,flat,oracle_upper_bound,0.4568008238134116,0.9278030060760252,0.3045701010941071
0.25,2,flat,self_consistency,0.45411748731267954,0.9265293480758511,0.30279403496979296
0.25,2,flat,ema_trust,0.45317202634523956,0.9283916179154977,0.3055321160103005
0.25,2,flat,trimmed_vote,0.45439818912112456,0.9307619378014539,0.3105871471790383
0.25,2,flat,multiplicative_weights,0.45317202634523956,0.9283916179154977,0.3055321160103005
0.25,2,flat,confidence_weighted,0.45317202634523956,0.9283916179154977,0.3055321160103005
0.25,2,flat,random_dictator,0.4462430879732105,0.9264542335329652,0.29536412127238876
0.25,2,flat,supervisor_rerank,0.45445072532166864,0.9229844532695552,0.2968163897306558
0.25,2,flat,oracle,0.46399540882731255,0.9206080904869435,0.29924907341030876
0.5,0,fh_hierarchical,majority_vote,0.4686990799168061,0.9370495570851424,0.32529150895776815
0.5,0,fh_hierarchical,oracle_upper_bound,0.4801643396697688,0.9216806195071727,0.30545283588227107
0.5,0,fh_hierarchical,self_consistency,0.46784744997680894,0.9364896564519959,0.3237048487667465
0.5,0,fh_hierarchical,ema_trust,0.4672901654320224,0.9401786093434402,0.32808377553503293
0.5,0,fh_hierarchical,trimmed_vote,0.46537848566785806,0.9423185898820703,0.32878671582963037
0.5,0,fh_hierarchical,multiplicative_weights,0.46643853549202535,0.9396187087102937,0.32649711534401127
0.5,0,fh_hierarchical,confidence_weighted,0.46643853549202535,0.9396187087102937,0.32649711534401127
0.5,0,fh_hierarchical,random_dictator,0.47337180524618827,0.9265280870205681,0.31006103926297435
0.5,0,fh_hierarchical,supervisor_rerank,0.4801643396697688,0.9216806195071727,0.30545283588227107
0.5,0,fh_hierarchical,oracle,0.4831499829100772,0.9262475531664907,0.31173007652564094
0.5,0,flat,majority_vote,0.4636840836010157,0.9390473994953449,0.3286200986331228
0.5,0,flat,oracle_upper_bound,0.46416236905148434,0.9393859699770314,0.32858847233558247
0.5,0,flat,self_consistency,0.4677432345523656,0.9274481673081957,0.3168808755328473
0.5,0,flat,ema_trust,0.4636840836010157,0.9390473994953449,0.3286200986331228
0.5,0,flat,trimmed_vote,0.4654818966564804,0.9378170938076065,0.32845859191907967
0.5,0,flat,multiplicative_weights,0.4636840836010157,0.9390473994953449,0.3286200986331228
0.5,0,flat,confidence_weighted,0.4636840836010157,0.9390473994953449,0.3286200986331228
0.5,0,flat,random_dictator,0.4555799659788943,0.9372770123425839,0.32137059150957265
0.5,0,flat,supervisor_rerank,0.46002536148942463,0.943563902390642,0.33135709485227033
0.5,0,flat,oracle,0.4724577758971151,0.9311910803073646,0.32394024965792784
0.5,1,fh_hierarchical,majority_vote,0.44678908556899855,0.9322124828991357,0.3097251786866136
0.5,1,fh_hierarchical,oracle_upper_bound,0.44901587777157265,0.9342919523804516,0.31515611234122254
0.5,1,fh_hierarchical,self_consistency,0.4506947552644545,0.9299777787706898,0.3058297556608269
0.5,1,fh_hierarchical,ema_trust,0.44678908556899855,0.9322124828991357,0.3097251786866136
0.5,1,fh_hierarchical,trimmed_vote,0.4448100074044924,0.9335191660177223,0.31095790432945764
0.5,1,fh_hierarchical,multiplicative_weights,0.44678908556899855,0.9322124828991357,0.3097251786866136
0.5,1,fh_hierarchical,confidence_weighted,0.44678908556899855,0.9322124828991357,0.3097251786866136
0.5,1,fh_hierarchical,random_dictator,0.4542141431245961,0.9258990240327323,0.30632405677876295
0.5,1,fh_hierarchical,supervisor_rerank,0.4492727214732779,0.9231684075755668,0.2989828954646718
0.5,1,fh_hierarchical,oracle,0.45808198030183417,0.9206552103409721,0.29773899058976866
0.5,1,flat,majority_vote,0.4394748637646855,0.9169006960907251,0.2851022257035355
0.5,1,flat,oracle_upper_bound,0.4387578845509289,0.9216815761671622,0.2917558955458323
0.5,1,flat,self_consistency,0.4327716923344843,0.9175340906873473,0.28278641214528955
0.5,1,flat,ema_trust,0.4394748637646855,0.9169006960907251,0.2851022257035355
0.5,1,flat,trimmed_vote,0.4363078714257208,0.916896276695866,0.2850831650992797
0.5,1,flat,multiplicative_weights,0.4394748637646855,0.9169006960907251,0.2851022257035355
0.5,1,flat,confidence_weighted,0.4394748637646855,0.9169006960907251,0.2851022257035355
0.5,1,flat,random_dictator,0.4286487401102435,0.922586294122403,0.2830891570634673
0.5,1,flat,supervisor_rerank,0.431941003867583,0.9251173791719786,0.29478775943957597
0.5,1,flat,oracle,0.44577499000738807,0.9165593225752138,0.28466866337911345
0.5,2,fh_hierarchical,majority_vote,0.4524796926921743,0.9365276107934886,0.3169449801011996
0.5,2,fh_hierarchical,oracle_upper_bound,0.45525877342201326,0.9337619197676253,0.3163185263899923
0.5,2,fh_hierarchical,self_consistency,0.4544861944973419,0.9301138877918528,0.3068716398795826
0.5,2,fh_hierarchical,ema_trust,0.4524796926921743,0.9365276107934886,0.3169449801011996
0.5,2,fh_hierarchical,trimmed_vote,0.44528276036777165,0.9404949082901755,0.32161088551915057
0.5,2,fh_hierarchical,multiplicative_weights,0.44952031691538763,0.9387707007977063,0.31877421137450995
0.5,2,fh_hierarchical,confidence_weighted,0.4524796926921743,0.9365276107934886,0.3169449801011996
0.5,2,fh_hierarchical,random_dictator,0.4421678915784589,0.9358371629355369,0.30523818161565597
0.5,2,fh_hierarchical,supervisor_rerank,0.4497227315477392,0.9360063839911397,0.31613863171082635
0.5,2,fh_hierarchical,oracle,0.46316247431160895,0.9241170794054238,0.30182911291678655
0.5,2,flat,majority_vote,0.4278555242169407,0.9240936899558757,0.2857352884276676
0.5,2,flat,oracle_upper_bound,0.43014165992458026,0.9215695669910285,0.282265367618789
0.5,2,flat,self_consistency,0.43487886033971673,0.9100791740051372,0.2701545900024679
0.5,2,flat,ema_trust,0.4278555242169407,0.9240936899558757,0.2857352884276676
0.5,2,flat,trimmed_vote,0.4282582940921712,0.9214489021721444,0.28291720902283884
0.5,2,flat,multiplicative_weights,0.4278555242169407,0.9240936899558757,0.2857352884276676
0.5,2,flat,confidence_weighted,0.4278555242169407,0.9240936899558757,0.2857352884276676
0.5,2,flat,random_dictator,0.42747074264217527,0.9148516898128141,0.2790061190376256
0.5,2,flat,supervisor_rerank,0.4233060322994317,0.9236730752790937,0.27691998994705214
0.5,2,flat,oracle,0.43802308848933286,0.9141949751169611,0.27698489118194386
0.75,0,fh_hierarchical,majority_vote,0.4622333331238396,0.9382431420747385,0.3183230643705541
0.75,0,fh_hierarchical,oracle_upper_bound,0.46316316841466515,0.9371533945443099,0.31811810794650935
0.75,0,fh_hierarchical,self_consistency,0.4622333331238396,0.9382431420747385,0.3183230643705541
0.75,0,fh_hierarchical,ema_trust,0.4627600016787925,0.9368075216024185,0.31730552407838464
0.75,0,fh_hierarchical,trimmed_vote,0.457226135182153,0.941761732850686,0.322173801315957
0.75,0,fh_hierarchical,multiplicative_weights,0.4622333331238396,0.9382431420747385,0.3183230643705541
0.75,0,fh_hierarchical,confidence_weighted,0.4622333331238396,0.9382431420747385,0.3183230643705541
0.75,0,fh_hierarchical,random_dictator,0.4535582947355191,0.9311168350504551,0.3003414248751271
0.75,0,fh_hierarchical,supervisor_rerank,0.4557748317392329,0.9387991730811612,0.32024614320684563
0.75,0,fh_hierarchical,oracle,0.4660981703779133,0.9270779218475431,0.3061132094121926
0.75,0,flat,majority_vote,0.4481492427487891,0.9216880612633965,0.30037082001473725
0.75,0,flat,oracle_upper_bound,0.44402734508988684,0.9256773243687528,0.2986822235628498
0.75,0,flat,self_consistency,0.4481166988988432,0.9043539438020384,0.27575306971075
0.75,0,flat,ema_trust,0.4481492427487891,0.9216880612633965,0.30037082001473725
0.75,0,flat,trimmed_vote,0.4477353383851231,0.9235199084401342,0.302691986317327
0.75,0,flat,multiplicative_weights,0.4481492427487891,0.9216880612633965,0.30037082001473725
0.75,0,flat,confidence_weighted,0.4481492427487891,0.9216880612633965,0.30037082001473725
0.75,0,flat,random_dictator,0.4425615803612156,0.9252085259373871,0.2962132877005087
0.75,0,flat,supervisor_rerank,0.4371855175180189,0.9234798761215827,0.29285442086716057
0.75,0,flat,oracle,0.4537119034761531,0.9140053273468547,0.29135595269430364
0.75,1,fh_hierarchical,majority_vote,0.482519252925773,0.9257462268136928,0.3142114733533859
0.75,1,fh_hierarchical,oracle_upper_bound,0.4772008518774943,0.9364169630906851,0.32649052673841666
0.75,1,fh_hierarchical,self_consistency,0.482519252925773,0.9257462268136928,0.3142114733533859
0.75,1,fh_hierarchical,ema_trust,0.48235883469844154,0.9253792111637326,0.31347049424239365
0.75,1,fh_hierarchical,trimmed_vote,0.48096812786789467,0.928884589888789,0.3170068281298834
0.75,1,fh_hierarchical,multiplicative_weights,0.48235883469844154,0.9253792111637326,0.31347049424239365
0.75,1,fh_hierarchical,confidence_weighted,0.48235883469844154,0.9253792111637326,0.31347049424239365
0.75,1,fh_hierarchical,random_dictator,0.4653544467307341,0.9282195460233955,0.30989944620649884
0.75,1,fh_hierarchical,supervisor_rerank,0.47940683708045584,0.9248006899782336,0.3163721277302043
0.75,1,fh_hierarchical,oracle,0.4840592731484553,0.9286400499494893,0.32001192021552033
0.75,1,flat,majority_vote,0.4777775718884493,0.9303488521446066,0.3199490065908759
0.75,1,flat,oracle_upper_bound,0.4826913635358266,0.9247160405940459,0.3114446253571826
0.75,1,flat,self_consistency,0.4826913635358266,0.9247160405940459,0.3114446253571826
0.75,1,flat,ema_trust,0.4777775718884493,0.9303488521446066,0.3199490065908759
0.75,1,flat,trimmed_vote,0.48206995820880993,0.927639417871264,0.31769219537973664
0.75,1,flat,multiplicative_weights,0.4788375996681223,0.9294765718030805,0.3186772808319718
0.75,1,flat,confidence_weighted,0.4788375996681223,0.9294765718030805,0.3186772808319718
0.75,1,flat,random_dictator,0.46797718775650315,0.936148376266319,0.31883213931433996
0.75,1,flat,supervisor_rerank,0.4826913635358266,0.9247160405940459,0.3114446253571826
0.75,1,flat,oracle,0.48492303226019906,0.9265995769626661,0.3162791695748821
0.75,2,fh_hierarchical,majority_vote,0.4781000366255921,0.9194998290115082,0.30555930310821544
0.75,2,fh_hierarchical,oracle_upper_bound,0.4772354977655392,0.918864410056182,0.30331369203660064
0.75,2,fh_hierarchical,self_consistency,0.4781000366255921,0.9194998290115082,0.30555930310821544
0.75,2,fh_hierarchical,ema_trust,0.4797039581232426,0.919989755964793,0.30637708502629996
0.75,2,fh_hierarchical,trimmed_vote,0.4717415267923345,0.9317657930468183,0.3147090763643308
0.75,2,fh_hierarchical,multiplicative_weights,0.4781000366255921,0.9194998290115082,0.30555930310821544
0.75,2,fh_hierarchical,confidence_weighted,0.4781000366255921,0.9194998290115082,0.30555930310821544
0.75,2,fh_hierarchical,random_dictator,0.46890433498032286,0.9325177798377616,0.3169537010270581
0.75,2,fh_hierarchical,supervisor_rerank,0.4659128356154227,0.9259868971546311,0.3035783920025832
0.75,2,fh_hierarchical,oracle,0.4851016987164079,0.9187925577632652,0.3074608409045769
0.75,2,flat,majority_vote,0.45403523714711264,0.9222528916946826,0.30072578581439163
0.75,2,flat,oracle_upper_bound,0.4446633978442797,0.9316344930684887,0.3057932879117122
0.75,2,flat,self_consistency,0.4551716365686043,0.9069362622260574,0.27708834173269287
0.75,2,flat,ema_trust,0.45227601623808883,0.9231220711600491,0.3022653291976477
0.75,2,flat,trimmed_vote,0.45051324179395164,0.9262248140932752,0.3057774937678157
0.75,2,flat,multiplicative_weights,0.45051324179395164,0.9262248140932752,0.3057774937678157
0.75,2,flat,confidence_weighted,0.45127212740250805,0.9244212278139273,0.3032518170251167
0.75,2,flat,random_dictator,0.45266925657841683,0.9184225415492694,0.29068730063321635
0.75,2,flat,supervisor_rerank,0.44294101854809464,0.9276829520415835,0.3027450567821392
0.75,2,flat,oracle,0.4583709417282031,0.9070134001037345,0.27816357421266996
