round_id,aggregator,chosen_action_id,city_utility,unfairness_gap,fairness_jain,worst_group_utility,oracle_city_utility,regret,run,onset_round
0,majority_vote,B,0.3851726547458077,0.3089653692502414,0.8951350105893433,0.20357732876886575,0.3851726547458077,0.0,0,20
0,oracle_upper_bound,B,0.3851726547458077,0.3089653692502414,0.8951350105893433,0.20357732876886575,0.3851726547458077,0.0,0,20
0,self_consistency,B,0.3851726547458077,0.3089653692502414,0.8951350105893433,0.20357732876886575,0.3851726547458077,0.0,0,20
0,ema_trust,B,0.3851726547458077,0.3089653692502414,0.8951350105893433,0.20357732876886575,0.3851726547458077,0.0,0,20
0,trimmed_vote,B,0.3851726547458077,0.3089653692502414,0.8951350105893433,0.20357732876886575,0.3851726547458077,0.0,0,20
0,multiplicative_weights,B,0.3851726547458077,0.3089653692502414,0.8951350105893433,0.20357732876886575,0.3851726547458077,0.0,0,20
0,confidence_weighted,B,0.3851726547458077,0.3089653692502414,0.8951350105893433,0.20357732876886575,0.3851726547458077,0.0,0,20
0,random_dictator,B,0.3851726547458077,0.3089653692502414,0.8951350105893433,0.20357732876886575,0.3851726547458077,0.0,0,20
0,supervisor_rerank,B,0.3851726547458077,0.3089653692502414,0.8951350105893433,0.20357732876886575,0.3851726547458077,0.0,0,20
0,oracle,B,0.3851726547458077,0.3089653692502414,0.8951350105893433,0.20357732876886575,0.3851726547458077,0.0,0,20
1,majority_vote,A,0.3786103340510187,0.13811590789834816,0.9720824382070359,0.28790218716843474,0.38683795832646206,0.00822762427544338,0,20
1,oracle_upper_bound,A,0.3786103340510187,0.13811590789834816,0.9720824382070359,0.28790218716843474,0.38683795832646206,0.00822762427544338,0,20
1,self_consistency,A,0.3786103340510187,0.13811590789834816,0.9720824382070359,0.28790218716843474,0.38683795832646206,0.00822762427544338,0,20
1,ema_trust,A,0.3786103340510187,0.13811590789834816,0.9720824382070359,0.28790218716843474,0.38683795832646206,0.00822762427544338,0,20
1,trimmed_vote,A,0.3786103340510187,0.13811590789834816,0.9720824382070359,0.28790218716843474,0.38683795832646206,0.00822762427544338,0,20
1,multiplicative_weights,A,0.3786103340510187,0.13811590789834816,0.9720824382070359,0.28790218716843474,0.38683795832646206,0.00822762427544338,0,20
1,confidence_weighted,A,0.3786103340510187,0.13811590789834816,0.9720824382070359,0.28790218716843474,0.38683795832646206,0.00822762427544338,0,20
1,random_dictator,C,0.38683795832646206,0.3359116394165158,0.8828281042043293,0.19591374208153636,0.38683795832646206,0.0,0,20
1,supervisor_rerank,A,0.3786103340510187,0.13811590789834816,0.9720824382070359,0.28790218716843474,0.38683795832646206,0.00822762427544338,0,20
1,oracle,C,0.38683795832646206,0.3359116394165158,0.8828281042043293,0.19591374208153636,0.38683795832646206,0.0,0,20
2,majority_vote,B,0.4769959872665519,0.2773081806137149,0.946572816383687,0.3419133915677441,0.4904457785526193,0.01344979128606738,0,20
2,oracle_upper_bound,B,0.4769959872665519,0.2773081806137149,0.946572816383687,0.3419133915677441,0.4904457785526193,0.01344979128606738,0,20
2,self_consistency,B,0.4769959872665519,0.2773081806137149,0.946572816383687,0.3419133915677441,0.4904457785526193,0.01344979128606738,0,20
2,ema_trust,B,0.4769959872665519,0.2773081806137149,0.946572816383687,0.3419133915677441,0.4904457785526193,0.01344979128606738,0,20
2,trimmed_vote,B,0.4769959872665519,0.2773081806137149,0.946572816383687,0.3419133915677441,0.4904457785526193,0.01344979128606738,0,20
2,multiplicative_weights,B,0.4769959872665519,0.2773081806137149,0.946572816383687,0.3419133915677441,0.4904457785526193,0.01344979128606738,0,20
2,confidence_weighted,B,0.4769959872665519,0.2773081806137149,0.946572816383687,0.3419133915677441,0.4904457785526193,0.01344979128606738,0,20
2,random_dictator,B,0.4769959872665519,0.2773081806137149,0.946572816383687,0.3419133915677441,0.4904457785526193,0.01344979128606738,0,20
2,supervisor_rerank,B,0.4769959872665519,0.2773081806137149,0.946572816383687,0.3419133915677441,0.4904457785526193,0.01344979128606738,0,20
2,oracle,A,0.4904457785526193,0.292722862583506,0.9374902925694972,0.314441907512401,0.4904457785526193,0.0,0,20
3,majority_vote,C,0.3927815475607759,0.1877651605669678,0.958132347363736,0.2780960714422325,0.40462725838694613,0.011845710826170253,0,20
3,oracle_upper_bound,C,0.3927815475607759,0.1877651605669678,0.958132347363736,0.2780960714422325,0.40462725838694613,0.011845710826170253,0,20
3,self_consistency,C,0.3927815475607759,0.1877651605669678,0.958132347363736,0.2780960714422325,0.40462725838694613,0.011845710826170253,0,20
3,ema_trust,C,0.3927815475607759,0.1877651605669678,0.958132347363736,0.2780960714422325,0.40462725838694613,0.011845710826170253,0,20
3,trimmed_vote,C,0.3927815475607759,0.1877651605669678,0.958132347363736,0.2780960714422325,0.40462725838694613,0.011845710826170253,0,20
3,multiplicative_weights,C,0.3927815475607759,0.1877651605669678,0.958132347363736,0.2780960714422325,0.40462725838694613,0.011845710826170253,0,20
3,confidence_weighted,C,0.3927815475607759,0.1877651605669678,0.958132347363736,0.2780960714422325,0.40462725838694613,0.011845710826170253,0,20
3,random_dictator,C,0.3927815475607759,0.1877651605669678,0.958132347363736,0.2780960714422325,0.40462725838694613,0.011845710826170253,0,20
3,supervisor_rerank,C,0.3927815475607759,0.1877651605669678,0.958132347363736,0.2780960714422325,0.40462725838694613,0.011845710826170253,0,20
3,oracle,A,0.40462725838694613,0.37344344309167044,0.855615294936473,0.17108200142179722,0.40462725838694613,0.0,0,20
